client_id,name,last_name,email,phone,registration_date,country_id,city,client_type_id,status
658,Manuela,Herrera,manuela.herrera658@clientes.tiendalatam.test,+506 77098020,2025-01-03,6,San José,1,TRUE
659,Trinidad,Vargas,trinidad.vargas659@clientes.tiendalatam.test,+54 81988124,2026-02-13,1,Buenos Aires,3,TRUE
660,Thiago,Álvarez,thiago.alvarez660@clientes.tiendalatam.test,+51 12865928,2023-05-23,9,Trujillo,2,TRUE
661,Cristian,Quintero,cristian.quintero661@clientes.tiendalatam.test,+54 85031037,2022-10-08,1,Mendoza,1,TRUE
662,Vicente,Cortés,vicente.cortes662@clientes.tiendalatam.test,+55 72866875,2023-02-19,3,Salvador,1,TRUE
663,Andrés,Pacheco,andres.pacheco663@clientes.tiendalatam.test,+51 30807167,2026-01-26,9,Arequipa,1,TRUE
664,Vanesa,Miranda,vanesa.miranda664@clientes.tiendalatam.test,+52 60874366,2024-10-20,8,Ciudad de México,2,FALSE
665,Joaquín,Cortés,joaquin.cortes665@clientes.tiendalatam.test,+506 18501586,2025-02-03,6,Cartago,2,TRUE
666,Octavio,Aranda,octavio.aranda666@clientes.tiendalatam.test,+51 30687181,2024-02-29,9,Cusco,2,TRUE
667,Natalia,Torres,natalia.torres667@clientes.tiendalatam.test,+591 15875684,2025-03-03,2,La Paz,3,TRUE
668,Bianca,Álvarez,bianca.alvarez668@clientes.tiendalatam.test,+56 23254482,2025-12-11,4,Santiago,1,TRUE
669,Lucas,Velasco,lucas.velasco669@clientes.tiendalatam.test,+52 44351488,2024-03-02,8,Tijuana,1,TRUE
670,Damián,Fuentes,damian.fuentes670@clientes.tiendalatam.test,+54 20731620,2025-06-09,1,Córdoba,1,TRUE
671,Cristian,Ramírez,cristian.ramirez671@clientes.tiendalatam.test,+593 92803389,2024-01-16,7,Guayaquil,1,TRUE
672,Antonella,Saavedra,antonella.saavedra672@clientes.tiendalatam.test,+57 23035125,2022-03-28,5,Bogotá,1,TRUE
673,Beatriz,Castro,beatriz.castro673@clientes.tiendalatam.test,+56 84950330,2024-02-26,4,Valparaíso,2,TRUE
674,Ramiro,Tapia,ramiro.tapia674@clientes.tiendalatam.test,+598 99287317,2022-07-19,10,Punta del Este,1,TRUE
675,Romina,Navarro,romina.navarro675@clientes.tiendalatam.test,+51 98252435,2025-09-08,9,Cusco,1,FALSE
676,Adriana,Cortés,adriana.cortes676@clientes.tiendalatam.test,+506 59891348,2024-05-27,6,Alajuela,1,TRUE
677,Joaquín,Aliaga,joaquin.aliaga677@clientes.tiendalatam.test,+506 83232714,2025-10-18,6,Cartago,1,TRUE
678,Jazmín,Lozano,jazmin.lozano678@clientes.tiendalatam.test,+57 63296593,2026-02-08,5,Cali,1,TRUE
679,Fernanda,Lara,fernanda.lara679@clientes.tiendalatam.test,+54 10881653,2023-09-02,1,La Plata,1,TRUE
680,Adriana,Roldán,adriana.roldan680@clientes.tiendalatam.test,+54 84668420,2025-11-21,1,Rosario,1,TRUE
681,Mariana,Castillo,mariana.castillo681@clientes.tiendalatam.test,+52 45566111,2022-06-15,8,Monterrey,1,TRUE
682,Raúl,Cisneros,raul.cisneros682@clientes.tiendalatam.test,+57 86378602,2023-05-23,5,Bogotá,4,TRUE
683,Bianca,Bermúdez,bianca.bermudez683@clientes.tiendalatam.test,+52 22799546,2025-06-16,8,Guadalajara,1,TRUE
684,Mateo,Ramírez,mateo.ramirez684@clientes.tiendalatam.test,+598 54881018,2025-06-25,10,Punta del Este,1,TRUE
685,Aurora,Calderón,aurora.calderon685@clientes.tiendalatam.test,+591 11534696,2024-04-16,2,Santa Cruz,2,TRUE
686,Cristóbal,Iglesias,cristobal.iglesias686@clientes.tiendalatam.test,+51 85821325,2022-01-27,9,Lima,1,TRUE
687,Jazmín,Quiroga,jazmin.quiroga687@clientes.tiendalatam.test,+54 87209399,2023-04-28,1,Mendoza,1,TRUE
688,Daniel,Navarro,daniel.navarro688@clientes.tiendalatam.test,+593 21079017,2023-09-12,7,Quito,1,TRUE
689,Martina,Miranda,martina.miranda689@clientes.tiendalatam.test,+57 68316409,2024-10-29,5,Bogotá,2,TRUE
690,Bianca,Cárdenas,bianca.cardenas690@clientes.tiendalatam.test,+51 97543303,2022-10-09,9,Arequipa,1,TRUE
691,Manuela,Flores,manuela.flores691@clientes.tiendalatam.test,+51 45736421,2026-04-26,9,Arequipa,2,TRUE
692,Tania,Beltrán,tania.beltran692@clientes.tiendalatam.test,+591 66846657,2026-02-06,2,La Paz,1,TRUE
693,Laura,Peña,laura.pena693@clientes.tiendalatam.test,+54 92707781,2023-12-19,1,Rosario,3,TRUE
694,Renata,Rojas,renata.rojas694@clientes.tiendalatam.test,+52 60173377,2025-02-08,8,Ciudad de México,1,TRUE
695,Lucas,Jiménez,lucas.jimenez695@clientes.tiendalatam.test,+54 48612439,2022-05-19,1,Córdoba,1,TRUE
696,Juan,Vega,juan.vega696@clientes.tiendalatam.test,+52 38052785,2022-08-05,8,Puebla,2,TRUE
697,Patricio,Galindo,patricio.galindo697@clientes.tiendalatam.test,+57 28971329,2024-10-26,5,Cartagena,2,TRUE
698,Tomás,Mendoza,tomas.mendoza698@clientes.tiendalatam.test,+51 18067834,2024-02-11,9,Lima,1,TRUE
699,Damián,Rodríguez,damian.rodriguez699@clientes.tiendalatam.test,+54 18938604,2025-02-01,1,Mendoza,1,TRUE
700,Juan,Medina,juan.medina700@clientes.tiendalatam.test,+506 97162488,2025-11-17,6,San José,1,FALSE
